user_id,flashcard_id,review_count,days_since_last_review,previous_accuracy,response_time_ms,difficulty,hour_of_day,is_correct
22,213,0,0.0,0.5,2925,medium,14,1
22,213,1,2.21,1.0,5481,medium,20,0
22,213,2,1.16,0.5,2912,medium,14,1
22,213,3,3.53,0.667,7294,medium,9,0
22,213,4,7.95,0.5,5303,medium,22,0
22,213,5,17.56,0.4,1790,medium,20,0
22,439,0,0.0,0.5,2332,medium,22,1
22,439,1,1.04,1.0,3268,medium,20,1
22,439,2,3.79,1.0,1933,medium,22,1
22,439,3,5.85,1.0,7100,medium,22,0
22,439,4,9.45,0.75,6159,medium,9,0
23,301,0,0.0,0.5,1199,hard,20,1
23,301,1,2.81,1.0,4550,hard,9,0
23,301,2,2.16,0.5,3607,hard,22,1
23,62,0,0.0,0.5,1683,hard,22,1
23,62,1,2.97,1.0,3775,hard,9,0
23,62,2,3.53,0.5,6797,hard,20,0
23,62,3,3.27,0.333,4560,hard,9,0
23,62,4,9.86,0.25,6209,hard,9,0
23,62,5,15.18,0.2,6197,hard,14,0
23,397,0,0.0,0.5,3607,hard,20,1
23,397,1,0.5,1.0,2149,hard,22,1
23,397,2,1.0,1.0,3411,hard,20,1
23,397,3,3.43,1.0,4540,hard,22,0
23,397,4,9.04,0.75,6322,hard,9,0
23,37,0,0.0,0.5,2521,easy,9,1
23,37,1,0.5,1.0,2198,easy,20,1
23,37,2,1.27,1.0,2558,easy,22,1
23,37,3,3.41,1.0,782,easy,22,1
23,37,4,9.67,1.0,3847,easy,22,0
23,37,5,17.63,0.8,4882,easy,14,0
23,315,0,0.0,0.5,1797,medium,9,1
23,315,1,0.5,1.0,1253,medium,20,1
23,315,2,1.41,1.0,1785,medium,22,1
23,315,3,5.05,1.0,5900,medium,20,0
23,33,0,0.0,0.5,4253,hard,22,1
23,33,1,0.75,1.0,2455,hard,22,1
23,33,2,2.72,1.0,4419,hard,22,0
23,33,3,3.77,0.667,4694,hard,20,0
23,33,4,9.94,0.5,4137,hard,20,0
23,272,0,0.0,0.5,3528,medium,9,1
23,272,1,2.85,1.0,6987,medium,9,0
23,272,2,3.38,0.5,5872,medium,9,0
23,272,3,5.66,0.333,2992,medium,22,0
23,212,0,0.0,0.5,2389,medium,9,1
23,212,1,2.93,1.0,3632,medium,9,0
23,212,2,3.22,0.5,2821,medium,22,1
23,212,3,4.15,0.667,2644,medium,20,1
23,212,4,7.08,0.75,4169,medium,22,0
23,212,5,15.16,0.6,5469,medium,20,0
23,374,0,0.0,0.5,2208,hard,9,1
23,374,1,2.34,1.0,3953,hard,20,0
23,374,2,3.87,0.5,5168,hard,22,0
23,374,3,5.83,0.333,8050,hard,20,0
23,83,0,0.0,0.5,3204,hard,22,1
23,83,1,1.49,1.0,4350,hard,20,0
23,83,2,2.63,0.5,3740,hard,14,1
23,83,3,5.48,0.667,6154,hard,9,0
23,83,4,8.24,0.5,4785,hard,22,0
23,83,5,15.63,0.4,3433,hard,14,0
23,376,0,0.0,0.5,826,hard,20,1
23,376,1,0.51,1.0,3596,hard,20,1
23,376,2,1.71,1.0,3496,hard,20,1
23,376,3,4.02,1.0,5749,hard,14,0
23,376,4,9.45,0.75,5004,hard,20,0
23,376,5,16.94,0.6,3434,hard,20,0
23,100,0,0.0,0.5,1292,medium,22,1
23,100,1,2.28,1.0,4378,medium,20,0
23,100,2,1.84,0.5,2142,medium,20,1
23,100,3,3.97,0.667,4582,medium,9,0
23,100,4,9.92,0.5,4144,medium,22,0
23,100,5,15.52,0.4,4281,medium,14,0
23,128,0,0.0,0.5,2504,hard,20,1
23,128,1,1.63,1.0,5193,hard,20,0
23,128,2,3.07,0.5,3212,hard,20,0
23,128,3,5.78,0.333,3699,hard,20,0
23,128,4,8.31,0.25,5886,hard,9,0
23,128,5,16.22,0.2,3577,hard,14,0
23,308,0,0.0,0.5,3786,easy,9,1
23,308,1,1.9,1.0,5624,easy,22,0
23,308,2,3.22,0.5,1762,easy,22,1
23,308,3,4.72,0.667,3250,easy,20,1
23,308,4,9.52,0.75,6758,easy,20,0
23,308,5,17.69,0.6,5854,easy,9,0
23,389,0,0.0,0.5,3654,medium,22,1
23,389,1,2.76,1.0,7344,medium,9,0
23,389,2,1.72,0.5,2230,medium,22,1
23,389,3,4.9,0.667,7399,medium,22,0
23,389,4,8.83,0.5,5841,medium,20,0
23,389,5,17.36,0.4,3624,medium,9,0
23,92,0,0.0,0.5,2008,easy,20,1
23,92,1,1.07,1.0,3348,easy,9,1
23,92,2,2.5,1.0,4192,easy,22,0
23,92,3,4.99,0.667,7044,easy,9,0
23,92,4,7.89,0.5,2749,easy,20,1
23,92,5,16.94,0.6,3055,easy,22,1
23,428,0,0.0,0.5,3103,easy,22,1
23,428,1,0.5,1.0,1294,easy,14,1
23,428,2,1.34,1.0,2954,easy,9,1
23,428,3,3.02,1.0,3238,easy,20,1
23,428,4,7.13,1.0,5103,easy,9,0
23,428,5,15.67,0.8,5313,easy,22,0
23,93,0,0.0,0.5,2762,medium,20,1
23,93,1,1.2,1.0,2789,medium,20,0
23,93,2,3.6,0.5,5916,medium,14,0
23,16,0,0.0,0.5,4099,medium,22,1
23,16,1,0.82,1.0,2787,medium,20,1
23,16,2,1.21,1.0,2179,medium,9,1
23,16,3,4.03,1.0,546,medium,22,1
23,16,4,9.17,1.0,4112,medium,20,0
23,16,5,17.26,0.8,4762,medium,14,0
23,333,0,0.0,0.5,3011,hard,20,1
23,333,1,0.84,1.0,6268,hard,14,0
23,333,2,1.72,0.5,2293,hard,22,0
23,476,0,0.0,0.5,3328,medium,20,1
23,476,1,2.11,1.0,3257,medium,20,0
23,476,2,2.8,0.5,5361,medium,20,0
23,476,3,4.41,0.333,4112,medium,20,0
23,476,4,9.58,0.25,2079,medium,20,1
23,476,5,15.11,0.4,4482,medium,9,0
23,254,0,0.0,0.5,1866,hard,22,1
23,254,1,1.81,1.0,5509,hard,20,0
23,254,2,1.88,0.5,6643,hard,9,0
23,254,3,5.53,0.333,3194,hard,14,0
23,170,0,0.0,0.5,1570,hard,20,1
23,170,1,2.58,1.0,3546,hard,20,0
23,170,2,2.02,0.5,3960,hard,14,0
23,170,3,4.56,0.333,3919,hard,14,0
23,170,4,7.88,0.25,3576,hard,22,1
23,170,5,17.55,0.4,5132,hard,14,0
23,46,0,0.0,0.5,3051,easy,22,1
23,46,1,2.71,1.0,2383,easy,22,1
23,46,2,1.78,1.0,3602,easy,20,1
23,46,3,4.17,1.0,8011,easy,20,0
23,46,4,9.84,0.75,2870,easy,9,0
23,46,5,16.29,0.6,3213,easy,22,0
23,49,0,0.0,0.5,3285,medium,9,1
23,49,1,2.55,1.0,2092,medium,22,1
23,49,2,1.94,1.0,4648,medium,9,0
23,49,3,4.35,0.667,2047,medium,22,1
23,49,4,7.54,0.75,5969,medium,22,0
23,49,5,17.94,0.6,5724,medium,9,0
23,485,0,0.0,0.5,913,hard,9,1
23,485,1,0.62,1.0,2873,hard,20,1
23,485,2,2.29,1.0,3761,hard,9,1
23,485,3,5.01,1.0,4241,hard,22,0
23,485,4,8.02,0.75,5993,hard,22,0
23,485,5,16.42,0.6,8192,hard,9,0
23,207,0,0.0,0.5,3292,easy,20,1
23,207,1,1.9,1.0,5158,easy,22,0
23,207,2,2.79,0.5,4395,easy,14,0
23,207,3,6.0,0.333,2553,easy,22,1
23,207,4,8.19,0.5,2549,easy,22,1
23,207,5,16.28,0.6,4872,easy,14,0
23,294,0,0.0,0.5,3024,easy,20,1
23,294,1,2.44,1.0,1377,easy,22,1
23,294,2,2.14,1.0,4946,easy,20,0
23,294,3,4.23,0.667,1676,easy,9,1
23,294,4,7.8,0.75,2717,easy,20,1
23,294,5,17.45,0.8,6422,easy,14,0
23,359,0,0.0,0.5,3479,hard,20,1
23,359,1,2.88,1.0,3513,hard,22,0
23,359,2,2.91,0.5,2988,hard,20,0
23,359,3,5.8,0.333,4564,hard,14,0
23,359,4,9.19,0.25,4618,hard,9,0
23,359,5,15.45,0.2,4025,hard,20,0
23,486,0,0.0,0.5,2477,medium,9,1
23,486,1,0.77,1.0,2570,medium,20,1
23,486,2,1.48,1.0,3879,medium,9,0
23,351,0,0.0,0.5,1203,hard,14,1
23,351,1,1.93,1.0,5395,hard,9,0
23,351,2,1.68,0.5,5630,hard,22,0
23,351,3,5.77,0.333,4039,hard,20,0
23,351,4,7.73,0.25,5459,hard,9,0
23,199,0,0.0,0.5,2415,easy,20,1
23,199,1,1.37,1.0,2907,easy,20,1
23,199,2,2.57,1.0,2633,easy,22,1
23,199,3,5.6,1.0,3901,easy,22,0
23,199,4,8.14,0.75,3681,easy,9,1
23,199,5,16.23,0.8,3917,easy,20,0
23,413,0,0.0,0.5,1314,easy,20,1
23,413,1,1.02,1.0,2626,easy,20,1
23,413,2,1.08,1.0,3262,easy,20,1
23,413,3,3.42,1.0,3173,easy,20,0
23,413,4,8.94,0.75,4622,easy,20,0
23,413,5,15.08,0.6,5716,easy,22,0
23,209,0,0.0,0.5,2677,easy,14,1
23,209,1,2.74,1.0,3516,easy,22,0
23,209,2,1.45,0.5,2468,easy,20,1
23,209,3,5.26,0.667,4111,easy,20,0
23,209,4,8.5,0.5,3010,easy,22,1
23,209,5,15.69,0.6,4737,easy,20,0
23,196,0,0.0,0.5,2333,medium,20,1
23,196,1,1.54,1.0,3112,medium,9,1
23,196,2,3.78,1.0,4764,medium,22,0
23,196,3,5.38,0.667,5212,medium,22,0
23,196,4,7.07,0.5,1651,medium,22,1
23,196,5,17.6,0.6,7211,medium,14,0
23,357,0,0.0,0.5,1716,easy,9,1
23,357,1,1.27,1.0,2976,easy,20,1
23,357,2,3.62,1.0,5854,easy,20,0
23,357,3,4.24,0.667,5931,easy,20,0
23,357,4,9.1,0.5,2706,easy,9,1
23,357,5,15.75,0.6,5560,easy,20,0
23,243,0,0.0,0.5,3400,hard,20,1
23,243,1,1.37,1.0,3873,hard,22,0
23,243,2,1.47,0.5,3337,hard,20,1
23,243,3,5.46,0.667,3356,hard,20,0
23,243,4,7.32,0.5,5947,hard,22,0
23,243,5,17.19,0.4,1853,hard,20,1
23,71,0,0.0,0.5,3128,medium,9,1
23,71,1,1.08,1.0,4774,medium,20,0
23,71,2,2.38,0.5,6110,medium,9,0
23,71,3,3.31,0.333,5800,medium,20,0
23,71,4,7.43,0.25,7143,medium,20,0
23,71,5,15.12,0.2,6170,medium,22,0
23,434,0,0.0,0.5,3974,hard,14,1
23,434,1,0.5,1.0,2504,hard,20,1
23,434,2,2.73,1.0,5843,hard,22,0
23,434,3,3.28,0.667,4286,hard,22,0
23,434,4,7.6,0.5,5539,hard,14,0
23,434,5,16.99,0.4,3522,hard,14,0
23,176,0,0.0,0.5,2309,medium,20,1
23,176,1,1.81,1.0,10710,medium,20,0
23,176,2,3.66,0.5,3093,medium,22,1
23,176,3,5.47,0.667,4218,medium,22,0
23,176,4,9.19,0.5,2862,medium,22,0
23,94,0,0.0,0.5,2398,medium,14,1
23,94,1,2.03,1.0,3324,medium,22,1
23,94,2,3.66,1.0,3199,medium,20,1
23,50,0,0.0,0.5,5477,hard,20,0
23,50,1,1.97,0.0,3355,hard,20,0
23,50,2,2.43,0.0,4931,hard,20,0
23,50,3,3.39,0.0,4278,hard,20,1
23,50,4,7.37,0.25,5068,hard,14,0
23,50,5,15.13,0.2,4824,hard,20,0
23,160,0,0.0,0.5,1153,hard,20,1
23,160,1,1.98,1.0,5781,hard,22,0
23,160,2,3.12,0.5,3946,hard,9,0
23,160,3,5.41,0.333,1557,hard,20,0
23,160,4,7.11,0.25,2593,hard,20,0
23,160,5,15.38,0.2,4439,hard,22,0
23,182,0,0.0,0.5,1117,easy,14,1
23,182,1,0.96,1.0,1905,easy,22,1
23,182,2,3.01,1.0,5044,easy,20,0
23,182,3,4.42,0.667,3083,easy,20,1
23,182,4,9.27,0.75,500,easy,22,1
23,182,5,16.97,0.8,4543,easy,20,0
23,91,0,0.0,0.5,3126,easy,22,1
23,91,1,1.55,1.0,2021,easy,22,1
23,91,2,3.13,1.0,5111,easy,14,0
23,91,3,4.4,0.667,5624,easy,9,0
23,363,0,0.0,0.5,3765,medium,22,1
23,363,1,2.91,1.0,6818,medium,14,0
23,363,2,2.14,0.5,7510,medium,9,0
23,363,3,4.5,0.333,4662,medium,20,0
23,363,4,8.35,0.25,4202,medium,14,0
23,363,5,16.29,0.2,4594,medium,22,0
23,221,0,0.0,0.5,3114,medium,9,1
23,221,1,1.13,1.0,1579,medium,14,1
23,221,2,3.34,1.0,6609,medium,22,0
23,221,3,4.35,0.667,2043,medium,9,0
23,221,4,9.64,0.5,6441,medium,22,0
23,221,5,16.97,0.4,2017,medium,9,0
23,451,0,0.0,0.5,1711,easy,20,1
23,451,1,1.74,1.0,2851,easy,20,1
23,451,2,3.61,1.0,3983,easy,20,1
23,451,3,4.57,1.0,2826,easy,20,0
23,451,4,7.12,0.75,4454,easy,14,0
23,451,5,16.98,0.6,3882,easy,22,0
23,130,0,0.0,0.5,1943,easy,9,1
23,130,1,1.73,1.0,2705,easy,20,1
23,130,2,1.76,1.0,2877,easy,22,1
23,130,3,5.49,1.0,4158,easy,9,0
23,256,0,0.0,0.5,2434,medium,9,1
23,256,1,0.5,1.0,1462,medium,9,1
23,256,2,2.74,1.0,2010,medium,20,1
23,256,3,3.75,1.0,5341,medium,22,0
23,256,4,7.84,0.75,7298,medium,22,0
23,256,5,17.34,0.6,2961,medium,20,0
23,47,0,0.0,0.5,3070,easy,22,1
23,47,1,0.69,1.0,3052,easy,22,1
23,47,2,3.76,1.0,2151,easy,20,1
23,47,3,4.44,1.0,2334,easy,22,1
23,47,4,8.25,1.0,4124,easy,22,0
23,47,5,17.35,0.8,3224,easy,22,0
23,95,0,0.0,0.5,2899,easy,14,1
23,95,1,0.72,1.0,3647,easy,20,1
23,95,2,3.41,1.0,4292,easy,9,0
23,95,3,4.76,0.667,5330,easy,22,0
23,95,4,8.17,0.5,6813,easy,22,0
23,134,0,0.0,0.5,2759,hard,14,1
23,134,1,1.79,1.0,7493,hard,20,0
23,134,2,2.89,0.5,3407,hard,22,1
23,134,3,3.7,0.667,3241,hard,9,0
23,134,4,8.79,0.5,6115,hard,20,0
23,134,5,15.78,0.4,4773,hard,22,0
23,206,0,0.0,0.5,3174,easy,20,1
23,206,1,0.5,1.0,1533,easy,9,1
23,206,2,3.24,1.0,1968,easy,22,1
23,206,3,3.74,1.0,3213,easy,9,1
23,206,4,8.01,1.0,2360,easy,14,0
23,206,5,17.59,0.8,5310,easy,20,0
23,103,0,0.0,0.5,2648,easy,9,1
23,103,1,1.67,1.0,3534,easy,20,0
23,103,2,3.43,0.5,5192,easy,20,0
23,103,3,5.46,0.333,1753,easy,14,1
23,103,4,8.52,0.5,1665,easy,22,1
23,103,5,16.16,0.6,6354,easy,14,0
23,117,0,0.0,0.5,1676,medium,20,1
23,117,1,1.7,1.0,2697,medium,20,1
23,117,2,3.21,1.0,4251,medium,14,0
23,117,3,4.42,0.667,4230,medium,9,0
23,117,4,7.4,0.5,3976,medium,22,0
23,117,5,15.69,0.4,3974,medium,22,0
23,180,0,0.0,0.5,2659,easy,14,1
23,180,1,0.5,1.0,1369,easy,9,1
23,180,2,1.7,1.0,5454,easy,20,0
23,180,3,4.51,0.667,2657,easy,20,0
23,180,4,9.91,0.5,4578,easy,20,0
23,180,5,15.39,0.4,3357,easy,14,0
23,332,0,0.0,0.5,1977,medium,20,1
23,332,1,0.6,1.0,1913,medium,22,1
23,332,2,2.77,1.0,5989,medium,20,0
23,332,3,4.96,0.667,6249,medium,20,0
23,332,4,7.07,0.5,4493,medium,9,0
23,332,5,15.15,0.4,4671,medium,14,0
23,325,0,0.0,0.5,2554,medium,14,1
23,325,1,1.98,1.0,2846,medium,9,1
23,325,2,2.14,1.0,3033,medium,20,1
23,325,3,4.44,1.0,4363,medium,20,0
23,325,4,9.59,0.75,2289,medium,22,1
23,325,5,17.73,0.8,3337,medium,22,0
23,42,0,0.0,0.5,2519,hard,9,1
23,42,1,2.77,1.0,4140,hard,22,0
23,42,2,2.46,0.5,3587,hard,9,0
23,42,3,5.78,0.333,7394,hard,9,0
23,174,0,0.0,0.5,2064,easy,9,1
23,174,1,1.0,1.0,3345,easy,9,1
23,174,2,1.2,1.0,2751,easy,9,1
23,174,3,5.01,1.0,500,easy,20,1
23,174,4,7.65,1.0,4164,easy,20,0
23,232,0,0.0,0.5,1749,medium,20,1
23,232,1,1.61,1.0,3962,medium,22,0
23,232,2,3.18,0.5,4848,medium,22,0
23,232,3,5.32,0.333,4340,medium,20,0
23,232,4,8.81,0.25,1934,medium,14,1
23,232,5,17.25,0.4,2362,medium,20,1
23,385,0,0.0,0.5,619,hard,9,1
23,385,1,1.39,1.0,3591,hard,22,0
23,385,2,2.11,0.5,3487,hard,22,0
23,385,3,4.84,0.333,2968,hard,9,0
23,269,0,0.0,0.5,3586,hard,22,1
23,269,1,1.33,1.0,5406,hard,9,0
23,269,2,3.01,0.5,7305,hard,9,0
23,269,3,3.09,0.333,2893,hard,9,0
23,132,0,0.0,0.5,2547,medium,20,1
23,132,1,0.5,1.0,1048,medium,9,1
23,132,2,3.32,1.0,2910,medium,22,1
23,132,3,5.59,1.0,5883,medium,20,0
23,132,4,7.36,0.75,2222,medium,9,0
23,132,5,17.5,0.6,4179,medium,14,0
23,11,0,0.0,0.5,2808,hard,9,1
23,11,1,1.94,1.0,4594,hard,9,0
23,11,2,2.52,0.5,5505,hard,9,0
23,11,3,5.81,0.333,7368,hard,9,0
23,11,4,9.99,0.25,4775,hard,9,0
23,11,5,17.58,0.2,6018,hard,9,0
23,311,0,0.0,0.5,1591,hard,20,1
23,311,1,1.0,1.0,4533,hard,20,0
23,311,2,1.7,0.5,8008,hard,9,0
23,311,3,5.81,0.333,6894,hard,9,0
23,311,4,9.36,0.25,4221,hard,14,0
23,311,5,15.63,0.2,6098,hard,22,0
23,32,0,0.0,0.5,692,easy,20,1
23,32,1,1.67,1.0,2020,easy,20,1
23,32,2,2.36,1.0,4236,easy,20,1
23,32,3,5.87,1.0,5926,easy,14,0
23,32,4,9.65,0.75,4051,easy,20,0
23,32,5,15.4,0.6,5279,easy,22,0
23,286,0,0.0,0.5,3313,hard,20,1
23,286,1,2.92,1.0,5172,hard,22,0
23,286,2,2.18,0.5,3372,hard,14,0
23,286,3,5.44,0.333,3641,hard,22,0
23,286,4,9.32,0.25,7389,hard,9,0
23,286,5,16.39,0.2,1535,hard,9,0
23,31,0,0.0,0.5,2684,medium,22,1
23,31,1,2.04,1.0,5547,medium,20,0
23,31,2,1.85,0.5,1978,medium,20,1
23,31,3,5.34,0.667,2592,medium,22,1
23,31,4,8.62,0.75,4851,medium,20,0
23,31,5,17.7,0.6,6262,medium,22,0
23,350,0,0.0,0.5,2782,hard,22,1
23,350,1,1.17,1.0,2986,hard,22,0
23,350,2,1.39,0.5,1885,hard,20,1
23,350,3,3.18,0.667,7465,hard,20,0
23,192,0,0.0,0.5,3752,easy,22,1
23,192,1,0.5,1.0,2996,easy,20,1
23,192,2,2.39,1.0,5448,easy,20,0
23,192,3,4.97,0.667,2258,easy,20,1
23,192,4,8.55,0.75,4996,easy,20,0
23,192,5,16.87,0.6,2740,easy,22,0
23,87,0,0.0,0.5,2076,medium,9,1
23,87,1,2.41,1.0,4673,medium,20,0
23,87,2,1.18,0.5,1725,medium,9,1
23,87,3,5.82,0.667,2581,medium,14,0
23,87,4,8.49,0.5,5421,medium,20,0
23,87,5,18.0,0.4,3515,medium,20,0
23,1,0,0.0,0.5,2418,medium,20,1
23,1,1,0.5,1.0,2370,medium,9,1
23,1,2,1.54,1.0,1083,medium,20,1
23,1,3,4.22,1.0,3307,medium,20,1
23,1,4,9.24,1.0,3380,medium,22,0
23,1,5,16.78,0.8,4330,medium,22,0
23,494,0,0.0,0.5,3036,medium,20,1
23,494,1,2.97,1.0,1659,medium,20,1
23,494,2,1.92,1.0,1813,medium,9,1
23,494,3,5.76,1.0,1160,medium,22,1
23,494,4,9.33,1.0,5088,medium,20,0
23,494,5,15.12,0.8,7061,medium,9,0
24,112,0,0.0,0.5,2582,easy,20,1
24,112,1,2.47,1.0,3788,easy,20,0
24,112,2,3.17,0.5,3356,easy,9,1
24,112,3,5.1,0.667,6557,easy,9,0
24,112,4,7.26,0.5,2844,easy,14,1
24,112,5,16.4,0.6,5200,easy,20,0
24,49,0,0.0,0.5,2947,hard,22,1
24,49,1,0.5,1.0,3234,hard,9,1
24,49,2,1.4,1.0,1493,hard,20,1
24,49,3,5.38,1.0,6644,hard,20,0
24,49,4,7.43,0.75,6905,hard,9,0
24,9,0,0.0,0.5,1675,medium,22,1
24,9,1,1.5,1.0,5091,medium,14,0
24,9,2,3.75,0.5,3848,medium,22,0
24,9,3,3.7,0.333,3654,medium,22,1
24,9,4,8.68,0.5,4892,medium,22,0
24,9,5,16.46,0.4,7203,medium,20,0
24,201,0,0.0,0.5,3122,hard,9,1
24,201,1,0.77,1.0,5504,hard,9,0
24,201,2,3.12,0.5,2357,hard,14,0
24,201,3,3.49,0.333,5255,hard,20,0
24,201,4,8.15,0.25,4229,hard,22,0
24,201,5,15.13,0.2,6047,hard,9,0
24,242,0,0.0,0.5,2535,hard,22,1
24,242,1,0.85,1.0,4572,hard,20,0
24,242,2,1.1,0.5,1648,hard,20,1
24,242,3,3.22,0.667,4433,hard,9,0
24,242,4,9.49,0.5,6591,hard,20,0
24,242,5,16.53,0.4,6450,hard,9,0
24,77,0,0.0,0.5,3705,easy,20,1
24,77,1,1.29,1.0,3634,easy,20,0
24,77,2,1.06,0.5,2675,easy,22,0
24,77,3,3.99,0.333,5087,easy,22,0
24,77,4,8.7,0.25,6344,easy,20,0
24,77,5,16.5,0.2,2583,easy,9,0
24,139,0,0.0,0.5,2808,medium,22,1
24,139,1,1.72,1.0,2907,medium,20,1
24,139,2,3.35,1.0,4412,medium,14,1
24,139,3,5.34,1.0,5536,medium,22,0
24,139,4,7.48,0.75,4850,medium,20,0
24,139,5,15.96,0.6,3706,medium,9,0
24,173,0,0.0,0.5,2587,easy,20,1
24,173,1,2.31,1.0,3287,easy,20,1
24,173,2,1.41,1.0,1436,easy,22,1
24,173,3,3.18,1.0,2848,easy,22,1
24,173,4,8.93,1.0,5825,easy,20,0
24,173,5,17.13,0.8,2713,easy,14,0
24,102,0,0.0,0.5,3856,hard,20,1
24,102,1,0.5,1.0,2239,hard,22,1
24,102,2,3.48,1.0,3946,hard,20,0
24,102,3,3.51,0.667,10417,hard,9,0
24,102,4,8.09,0.5,6797,hard,20,0
24,102,5,15.95,0.4,6622,hard,20,0
24,12,0,0.0,0.5,1707,easy,14,1
24,12,1,0.56,1.0,3516,easy,22,1
24,12,2,2.1,1.0,6738,easy,20,0
24,12,3,5.93,0.667,1973,easy,22,1
24,12,4,7.58,0.75,7454,easy,9,0
24,12,5,17.43,0.6,4841,easy,14,0
24,255,0,0.0,0.5,2266,easy,20,1
24,255,1,1.64,1.0,5204,easy,22,0
24,255,2,2.83,0.5,7125,easy,9,0
24,255,3,5.64,0.333,2019,easy,20,1
24,255,4,9.46,0.5,4428,easy,22,0
24,255,5,16.04,0.4,5312,easy,9,0
24,82,0,0.0,0.5,532,hard,20,1
24,82,1,2.46,1.0,2984,hard,22,0
24,82,2,3.77,0.5,1517,hard,9,1
24,82,3,4.34,0.667,2465,hard,14,0
24,82,4,9.67,0.5,2591,hard,14,0
24,82,5,16.93,0.4,5166,hard,20,0
24,156,0,0.0,0.5,2932,medium,9,1
24,156,1,1.03,1.0,2911,medium,22,1
24,156,2,2.08,1.0,5176,medium,9,0
24,156,3,3.45,0.667,3159,medium,22,0
24,156,4,8.39,0.5,2712,medium,20,0
24,156,5,17.16,0.4,4261,medium,14,0
24,425,0,0.0,0.5,2519,medium,9,1
24,425,1,1.68,1.0,6531,medium,20,0
24,425,2,1.71,0.5,6481,medium,14,0
24,425,3,3.06,0.333,5436,medium,9,0
24,425,4,8.58,0.25,4244,medium,20,0
24,425,5,17.07,0.2,2943,medium,22,1
24,490,0,0.0,0.5,1446,hard,22,1
24,490,1,0.78,1.0,3180,hard,9,0
24,490,2,3.63,0.5,7785,hard,20,0
24,490,3,3.11,0.333,7757,hard,20,0
24,490,4,7.66,0.25,4311,hard,20,0
24,490,5,15.96,0.2,4089,hard,20,0
24,438,0,0.0,0.5,2960,easy,20,1
24,438,1,2.08,1.0,5496,easy,22,0
24,438,2,3.59,0.5,5286,easy,9,0
24,438,3,3.55,0.333,3584,easy,22,1
24,438,4,8.6,0.5,3133,easy,22,1
24,282,0,0.0,0.5,2420,medium,22,1
24,282,1,0.67,1.0,2886,medium,20,1
24,282,2,1.71,1.0,7750,medium,20,0
24,282,3,3.83,0.667,5749,medium,20,0
24,143,0,0.0,0.5,2362,hard,9,1
24,143,1,2.24,1.0,6837,hard,22,0
24,143,2,1.64,0.5,2233,hard,22,1
24,143,3,3.85,0.667,4848,hard,20,0
24,143,4,8.94,0.5,5836,hard,9,0
24,143,5,15.96,0.4,2442,hard,22,0
24,117,0,0.0,0.5,1940,medium,20,1
24,117,1,0.5,1.0,4343,medium,20,0
24,117,2,2.13,0.5,5979,medium,9,0
24,117,3,5.59,0.333,4235,medium,22,0
24,117,4,8.12,0.25,4007,medium,9,0
24,117,5,15.77,0.2,4468,medium,9,0
24,98,0,0.0,0.5,3861,easy,9,1
24,98,1,1.54,1.0,2379,easy,22,1
24,98,2,2.32,1.0,3228,easy,20,0
24,98,3,5.8,0.667,4248,easy,14,0
24,98,4,7.86,0.5,3573,easy,22,0
24,98,5,15.71,0.4,4515,easy,20,0
24,250,0,0.0,0.5,2014,easy,20,1
24,250,1,2.05,1.0,4110,easy,20,0
24,250,2,3.15,0.5,4541,easy,20,0
24,250,3,4.12,0.333,3218,easy,20,0
24,250,4,7.62,0.25,3130,easy,9,1
24,250,5,16.18,0.4,2513,easy,20,1
24,311,0,0.0,0.5,1871,easy,9,1
24,311,1,2.17,1.0,3290,easy,20,0
24,311,2,2.76,0.5,1906,easy,20,1
24,311,3,5.8,0.667,4438,easy,14,0
24,311,4,7.08,0.5,5668,easy,22,0
24,311,5,17.46,0.4,4925,easy,9,0
24,371,0,0.0,0.5,1407,easy,22,1
24,371,1,2.1,1.0,4905,easy,20,0
24,371,2,1.09,0.5,1718,easy,14,1
24,371,3,4.05,0.667,5555,easy,20,0
24,371,4,7.42,0.5,5112,easy,20,0
24,256,0,0.0,0.5,1683,easy,14,1
24,256,1,1.21,1.0,2000,easy,9,1
24,256,2,3.46,1.0,1842,easy,22,1
24,256,3,5.34,1.0,5786,easy,20,0
24,256,4,8.33,0.75,936,easy,20,1
24,256,5,17.72,0.8,5064,easy,20,0
24,222,0,0.0,0.5,2540,medium,20,1
24,222,1,0.62,1.0,2661,medium,22,1
24,222,2,2.58,1.0,2647,medium,9,1
24,222,3,3.41,1.0,8358,medium,9,0
24,222,4,8.23,0.75,4799,medium,20,0
24,222,5,15.67,0.6,3509,medium,9,0
24,223,0,0.0,0.5,3616,easy,20,1
24,223,1,0.5,1.0,500,easy,14,1
24,223,2,3.48,1.0,5930,easy,20,0
24,223,3,4.15,0.667,2738,easy,9,1
24,223,4,7.28,0.75,6883,easy,20,0
24,223,5,16.28,0.6,5270,easy,14,0
24,486,0,0.0,0.5,3100,medium,9,1
24,486,1,0.5,1.0,2483,medium,22,1
24,486,2,2.78,1.0,7458,medium,22,0
24,437,0,0.0,0.5,2734,easy,9,1
24,437,1,2.47,1.0,4072,easy,22,0
24,437,2,2.92,0.5,4209,easy,22,0
24,437,3,5.29,0.333,2705,easy,9,1
24,437,4,7.71,0.5,3304,easy,22,0
24,437,5,15.51,0.4,3237,easy,20,0
24,497,0,0.0,0.5,2912,medium,20,1
